z_index,z_obs,tage_gyr,mag_u,mag_b,mag_v,mag_sdss_g,mag_sdss_r
16,0.161617,4.731911,48.097887,46.894714,45.673083,46.410927,45.351932
16,0.161617,4.819539,48.119034,46.914378,45.690295,46.429756,45.368343
16,0.161617,4.907166,48.140209,46.934041,45.707466,46.448568,45.384702
16,0.161617,4.994794,48.161419,46.953708,45.724602,46.467370,45.401016
16,0.161617,5.082422,48.181411,46.971966,45.740414,46.484756,45.416084
16,0.161617,5.170050,48.201118,46.989870,45.755869,46.501776,45.430808
16,0.161617,5.257678,48.220849,47.007765,45.771282,46.518774,45.445482
16,0.161617,5.345306,48.240610,47.025657,45.786656,46.535754,45.460109
16,0.161617,5.432934,48.260407,47.043551,45.801996,46.552722,45.474693
16,0.161617,5.520562,48.280246,47.061451,45.817305,46.569681,45.489238
16,0.161617,5.608190,48.300133,47.079362,45.832586,46.586636,45.503746
16,0.161617,5.695818,48.320448,47.097428,45.847549,46.603578,45.517764
16,0.161617,5.783446,48.340912,47.115547,45.862425,46.620520,45.531650
16,0.161617,5.871074,48.361452,47.133694,45.877279,46.637470,45.545503
16,0.161617,5.958702,48.382074,47.151874,45.892115,46.654431,45.559326
16,0.161617,6.046330,48.402787,47.170091,45.906935,46.671408,45.573121
16,0.161617,6.133958,48.423595,47.188350,45.921742,46.688405,45.586892
16,0.161617,6.221586,48.444506,47.206656,45.936540,46.705426,45.600641
16,0.161617,6.309214,48.465527,47.225013,45.951331,46.722473,45.614369
16,0.161617,6.396842,48.483367,47.240508,45.963682,46.736770,45.625815
16,0.161617,6.484470,48.501242,47.256000,45.975994,46.751048,45.637215
16,0.161617,6.572098,48.519170,47.271503,45.988279,46.765321,45.648580
16,0.161617,6.659726,48.537157,47.287021,46.000539,46.779591,45.659913
16,0.161617,6.747354,48.555204,47.302557,46.012777,46.793861,45.671215
16,0.161617,6.834981,48.573319,47.318114,46.024993,46.808133,45.682488
16,0.161617,6.922609,48.591504,47.333694,46.037190,46.822409,45.693733
16,0.161617,7.010237,48.609764,47.349300,46.049369,46.836693,45.704952
16,0.161617,7.097865,48.627882,47.364933,46.061854,46.851106,45.716560
16,0.161617,7.185493,48.645240,47.380586,46.075544,46.865986,45.729712
16,0.161617,7.273121,48.662665,47.396274,46.089240,46.880888,45.742864
16,0.161617,7.360749,48.680159,47.412000,46.102944,46.895815,45.756016
16,0.161617,7.448377,48.697728,47.427767,46.116658,46.910770,45.769171
16,0.161617,7.536005,48.715376,47.443578,46.130384,46.925756,45.782331
16,0.161617,7.623633,48.733106,47.459436,46.144123,46.940774,45.795498
16,0.161617,7.711261,48.750923,47.475343,46.157879,46.955828,45.808672
16,0.161617,7.798889,48.768830,47.491303,46.171653,46.970919,45.821857
16,0.161617,7.886517,48.786833,47.507319,46.185447,46.986052,45.835054
16,0.161617,7.974145,48.803971,47.522299,46.198011,47.000067,45.846966
16,0.161617,8.061773,48.819404,47.535294,46.208271,47.011965,45.856480
16,0.161617,8.149401,48.834888,47.548303,46.218516,47.023863,45.865974
16,0.161617,8.237029,48.850427,47.561328,46.228747,47.035764,45.875448
16,0.161617,8.324657,48.866024,47.574371,46.238965,47.047668,45.884904
16,0.161617,8.412285,48.881682,47.587434,46.249173,47.059578,45.894343
16,0.161617,8.499913,48.897402,47.600517,46.259370,47.071494,45.903766
16,0.161617,8.587541,48.913189,47.613624,46.269557,47.083419,45.913174
16,0.161617,8.675169,48.929045,47.626756,46.279736,47.095353,45.922566
17,0.171718,0.000001,39.510588,39.719131,39.888501,39.755972,40.024773
17,0.171718,0.086611,42.768706,42.415244,41.973177,42.182003,41.980368
17,0.171718,0.173221,43.633672,43.058859,42.468532,42.740960,42.477029
17,0.171718,0.259831,44.209004,43.457609,42.776758,43.089944,42.777749
17,0.171718,0.346442,44.628184,43.765349,43.018485,43.368617,43.000233
17,0.171718,0.433052,44.937291,44.008775,43.216376,43.596282,43.184878
17,0.171718,0.519662,45.194152,44.226141,43.396970,43.805811,43.341009
17,0.171718,0.606272,45.420046,44.423777,43.554453,43.996398,43.472997
17,0.171718,0.692882,45.610976,44.592388,43.695750,44.163937,43.592718
17,0.171718,0.779492,45.776444,44.747018,43.826108,44.317525,43.704453
17,0.171718,0.866103,45.922020,44.887469,43.946894,44.459636,43.805470
17,0.171718,0.952713,46.049893,45.004638,44.051942,44.579560,43.892004
17,0.171718,1.039323,46.164767,45.106023,44.135651,44.680686,43.955447
17,0.171718,1.125933,46.270474,45.198483,44.199059,44.768553,43.995961
17,0.171718,1.212543,46.362249,45.282177,44.245472,44.845817,44.018511
17,0.171718,1.299153,46.465148,45.385327,44.329716,44.947179,44.088804
17,0.171718,1.385763,46.583394,45.515404,44.464186,45.081815,44.220176
17,0.171718,1.472374,46.682545,45.613571,44.563133,45.181884,44.316427
17,0.171718,1.558984,46.773360,45.696407,44.644796,45.265211,44.395568
17,0.171718,1.645594,46.854490,45.769747,44.713923,45.337974,44.461362
17,0.171718,1.732204,46.931984,45.839229,44.777590,45.406340,44.521223
17,0.171718,1.818814,47.004668,45.904597,44.836217,45.470286,44.575949
17,0.171718,1.905424,47.071086,45.964800,44.888689,45.528716,44.624498
17,0.171718,1.992034,47.138588,46.025623,44.941315,45.587650,44.673009
17,0.171718,2.078645,47.197319,46.079832,44.989555,45.640522,44.718360
17,0.171718,2.165255,47.256401,46.134206,45.037746,45.693509,44.763587
17,0.171718,2.251865,47.314878,46.187626,45.084312,45.745335,44.806937
17,0.171718,2.338475,47.365721,46.232924,45.120606,45.788259,44.839261
17,0.171718,2.425085,47.417075,46.278438,45.156766,45.831291,44.871348
17,0.171718,2.511695,47.469042,46.324241,45.192837,45.874495,44.903235
17,0.171718,2.598306,47.514661,46.367701,45.231312,45.916802,44.939618
17,0.171718,2.684916,47.560669,46.411453,45.269875,45.959349,44.976017
17,0.171718,2.771526,47.607156,46.455565,45.308565,46.002198,45.012463
17,0.171718,2.858136,47.650433,46.496147,45.343468,46.041367,45.045060
17,0.171718,2.944746,47.689605,46.532274,45.373706,46.075920,45.072959
17,0.171718,3.031356,47.729044,46.568543,45.403897,46.110557,45.100752
17,0.171718,3.117966,47.768795,46.604990,45.434063,46.145312,45.128462
17,0.171718,3.204577,47.805669,46.638600,45.461833,46.177296,45.154019
17,0.171718,3.291187,47.839353,46.669099,45.487027,46.206260,45.177278
17,0.171718,3.377797,47.873199,46.699653,45.512141,46.235234,45.200422
17,0.171718,3.464407,47.907235,46.730284,45.537192,46.264239,45.223466
17,0.171718,3.551017,47.941314,46.760882,45.562137,46.293182,45.246393
17,0.171718,3.637627,47.970403,46.787669,45.585412,46.318915,45.268419
17,0.171718,3.724237,47.999580,46.814480,45.608631,46.344645,45.290367
17,0.171718,3.810848,48.028865,46.841330,45.631806,46.370386,45.312247
17,0.171718,3.897458,48.058275,46.868235,45.654948,46.396153,45.334071
17,0.171718,3.984068,48.087680,46.895073,45.677958,46.421830,45.355745
17,0.171718,4.070678,48.112983,46.918171,45.697811,46.443910,45.374495
17,0.171718,4.157288,48.138338,46.941269,45.717604,46.465969,45.393170
17,0.171718,4.243898,48.163757,46.964377,45.737346,46.488016,45.411776
17,0.171718,4.330509,48.189254,46.987505,45.757043,46.510062,45.430321
17,0.171718,4.417119,48.214841,47.010664,45.776703,46.532114,45.448811
17,0.171718,4.503729,48.238505,47.032302,45.795326,46.552798,45.466421
17,0.171718,4.590339,48.259474,47.051834,45.812545,46.571599,45.482851
17,0.171718,4.676949,48.280451,47.071348,45.829712,46.590370,45.499218
17,0.171718,4.763559,48.301446,47.090852,45.846833,46.609119,45.515529
17,0.171718,4.850169,48.322465,47.110352,45.863911,46.627850,45.531788
17,0.171718,4.936780,48.343516,47.129853,45.880953,46.646569,45.547999
17,0.171718,5.023390,48.364403,47.149133,45.897752,46.665053,45.563971
17,0.171718,5.110000,48.383994,47.166911,45.913133,46.682017,45.578611
17,0.171718,5.196610,48.403606,47.184678,45.928471,46.698960,45.593200
17,0.171718,5.283220,48.423246,47.202441,45.943769,46.715884,45.607742
17,0.171718,5.369830,48.442919,47.220202,45.959033,46.732794,45.622239
17,0.171718,5.456441,48.462632,47.237968,45.974264,46.749695,45.636696
17,0.171718,5.543051,48.482391,47.255743,45.989467,46.766590,45.651116
17,0.171718,5.629661,48.502233,47.273544,46.004621,46.783485,45.665464
17,0.171718,5.716271,48.522556,47.291535,46.019443,46.800393,45.679284
17,0.171718,5.802881,48.542952,47.309552,46.034241,46.817307,45.693070
17,0.171718,5.889491,48.563428,47.327599,46.049021,46.834233,45.706825
17,0.171718,5.976101,48.583989,47.345681,46.063784,46.851173,45.720552
17,0.171718,6.062712,48.604644,47.363803,46.078534,46.868133,45.734254
17,0.171718,6.149322,48.625397,47.381968,46.093273,46.885115,45.747933
17,0.171718,6.235932,48.646256,47.400182,46.108005,46.902124,45.761591
17,0.171718,6.322542,48.666735,47.418018,46.122370,46.918749,45.774893
17,0.171718,6.409152,48.684494,47.433433,46.134655,46.933027,45.786253
17,0.171718,6.495762,48.702304,47.448858,46.146913,46.947301,45.797577
17,0.171718,6.582372,48.720169,47.464296,46.159147,46.961572,45.808868
17,0.171718,6.668983,48.738094,47.479752,46.171356,46.975842,45.820128
17,0.171718,6.755593,48.756082,47.495226,46.183545,46.990115,45.831359
17,0.171718,6.842203,48.774139,47.510723,46.195714,47.004392,45.842561
17,0.171718,6.928813,48.792268,47.526245,46.207865,47.018677,45.853737
17,0.171718,7.015423,48.810473,47.541796,46.220001,47.032970,45.864889
17,0.171718,7.102033,48.828479,47.557358,46.232504,47.047403,45.876518
17,0.171718,7.188644,48.845757,47.572901,46.246090,47.062216,45.889560
17,0.171718,7.275254,48.863102,47.588479,46.259683,47.077053,45.902601
17,0.171718,7.361864,48.880518,47.604095,46.273284,47.091915,45.915644
17,0.171718,7.448474,48.898010,47.619753,46.286895,47.106807,45.928689
17,0.171718,7.535084,48.915581,47.635455,46.300519,47.121730,45.941740
17,0.171718,7.621694,48.933235,47.651204,46.314158,47.136687,45.954798
17,0.171718,7.708304,48.950977,47.667002,46.327812,47.151680,45.967865
17,0.171718,7.794915,48.968810,47.682854,46.341486,47.166712,45.980942
17,0.171718,7.881525,48.986739,47.698761,46.355179,47.181785,45.994031
17,0.171718,7.968135,49.003991,47.713853,46.367891,47.195975,46.006091
17,0.171718,8.054745,49.019380,47.726804,46.378107,47.207877,46.015549
17,0.171718,8.141355,49.034823,47.739770,46.388310,47.219781,46.024988
17,0.171718,8.227965,49.050321,47.752753,46.398499,47.231689,46.034409
17,0.171718,8.314575,49.065879,47.765755,46.408677,47.243603,46.043812
17,0.171718,8.401186,49.081497,47.778777,46.418844,47.255523,46.053198
17,0.171718,8.487796,49.097180,47.791821,46.429002,47.267451,46.062569
17,0.171718,8.574406,49.112930,47.804889,46.439151,47.279389,46.071925
18,0.181819,0.000001,39.626085,39.842353,40.007589,39.879035,40.144198
18,0.181819,0.085608,42.888438,42.557366,42.092290,42.319486,42.098550
18,0.181819,0.171216,43.755888,43.211942,42.589831,42.886149,42.596683
18,0.181819,0.256823,44.337126,43.617352,42.898013,43.238391,42.896955
18,0.181819,0.342431,44.760805,43.928794,43.140766,43.519174,43.120469
18,0.181819,0.428038,45.074648,44.171678,43.338799,43.746355,43.305167
18,0.181819,0.513646,45.335860,44.390094,43.521268,43.957437,43.463027
18,0.181819,0.599253,45.564745,44.587644,43.680327,44.148867,43.596249
18,0.181819,0.684860,45.759921,44.756130,43.823175,44.317141,43.716502
18,0.181819,0.770468,45.928648,44.909408,43.954575,44.470819,43.828789
18,0.181819,0.856075,46.077730,45.049306,44.076737,44.613321,43.931117
18,0.181819,0.941683,46.209317,45.168279,44.184585,44.735853,44.019955
18,0.181819,1.027290,46.327467,45.270445,44.273452,44.839372,44.089103
18,0.181819,1.112898,46.434524,45.362423,44.338825,44.927816,44.131615
18,0.181819,1.198505,46.528726,45.446318,44.388692,45.006906,44.157465
18,0.181819,1.284113,46.628090,45.541138,44.459305,45.099287,44.210381
18,0.181819,1.369720,46.744386,45.667825,44.591007,45.230768,44.339210
18,0.181819,1.455327,46.848797,45.774163,44.699765,45.340105,44.445176
18,0.181819,1.540935,46.938891,45.855747,44.780391,45.422244,44.523353
18,0.181819,1.626542,47.023080,45.931377,44.852976,45.497762,44.592831
18,0.181819,1.712150,47.100066,45.999987,44.916141,45.565464,44.652213
18,0.181819,1.797757,47.175570,46.067094,44.977163,45.631498,44.709268
18,0.181819,1.883365,47.241603,46.126609,45.029381,45.689539,44.757524
18,0.181819,1.968972,47.308689,46.186697,45.081739,45.748059,44.805730
18,0.181819,2.054579,47.369800,46.242253,45.130969,45.802369,44.851640
18,0.181819,2.140187,47.428518,46.295952,45.178849,45.854942,44.896518
18,0.181819,2.225794,47.488090,46.350173,45.226931,45.907970,44.941456
18,0.181819,2.311402,47.540205,46.396543,45.265033,45.952396,44.975638
18,0.181819,2.397009,47.591362,46.441639,45.301214,45.995337,45.007676
18,0.181819,2.482617,47.643119,46.487004,45.337306,46.038445,45.039513
18,0.181819,2.568224,47.690849,46.530856,45.374805,46.080885,45.074114
18,0.181819,2.653831,47.736579,46.574039,45.413118,46.123096,45.110213
18,0.181819,2.739439,47.782773,46.617555,45.451550,46.165592,45.146349
18,0.181819,2.825046,47.828869,46.660810,45.489483,46.207760,45.181903
18,0.181819,2.910654,47.867869,46.696573,45.519640,46.242173,45.209668
18,0.181819,2.996261,47.907127,46.732465,45.549747,46.276665,45.237325
18,0.181819,3.081869,47.946689,46.768521,45.579828,46.311270,45.264895
18,0.181819,3.167476,47.986202,46.804404,45.609610,46.345658,45.292140
18,0.181819,3.253084,48.019770,46.834643,45.634756,46.374550,45.315302
18,0.181819,3.338691,48.053496,46.864929,45.659822,46.403451,45.338348
18,0.181819,3.424298,48.087407,46.895284,45.684823,46.432380,45.361290
18,0.181819,3.509906,48.121534,46.925730,45.709774,46.461357,45.384144
18,0.181819,3.595513,48.152885,46.954055,45.733718,46.488496,45.406429
18,0.181819,3.681121,48.181922,46.980620,45.756826,46.514112,45.428242
18,0.181819,3.766728,48.211062,47.007218,45.779889,46.539737,45.449985
18,0.181819,3.852336,48.240323,47.033864,45.802917,46.565385,45.471669
18,0.181819,3.937943,48.269725,47.060573,45.825921,46.591068,45.493304
18,0.181819,4.023550,48.297104,47.085425,45.847309,46.614943,45.513431
18,0.181819,4.109158,48.322349,47.108333,45.867022,46.636928,45.532003
18,0.181819,4.194765,48.347656,47.131248,45.886681,46.658900,45.550505
18,0.181819,4.280373,48.373037,47.154178,45.906296,46.680868,45.568944
18,0.181819,4.365980,48.398505,47.177135,45.925871,46.702841,45.587327
18,0.181819,4.451588,48.424072,47.200127,45.945416,46.724829,45.605661
18,0.181819,4.537195,48.445781,47.220148,45.962973,46.744134,45.622341
18,0.181819,4.622802,48.466648,47.239502,45.980055,46.762829,45.638612
18,0.181819,4.708410,48.487529,47.258843,45.997089,46.781499,45.654824
18,0.181819,4.794017,48.508432,47.278176,46.014080,46.800150,45.670984
18,0.181819,4.879625,48.529365,47.297508,46.031034,46.818789,45.687095
18,0.181819,4.965232,48.550335,47.316845,46.047954,46.837420,45.703163
18,0.181819,5.050840,48.570661,47.335416,46.064125,46.855264,45.718519
18,0.181819,5.136447,48.590193,47.353052,46.079393,46.872152,45.733025
18,0.181819,5.222055,48.609750,47.370681,46.094621,46.889021,45.747482
18,0.181819,5.307662,48.629340,47.388307,46.109813,46.905875,45.761895
18,0.181819,5.393269,48.648968,47.405935,46.124973,46.922719,45.776266
18,0.181819,5.478877,48.668639,47.423569,46.140103,46.939557,45.790599
18,0.181819,5.564484,48.688360,47.441214,46.155207,46.956393,45.804898
18,0.181819,5.650092,48.708278,47.458937,46.170192,46.973242,45.819004
18,0.181819,5.735699,48.728575,47.476818,46.184941,46.990122,45.832724
18,0.181819,5.821307,48.748951,47.494727,46.199670,47.007012,45.846413
18,0.181819,5.906914,48.769410,47.512668,46.214382,47.023917,45.860072
18,0.181819,5.992521,48.789958,47.530646,46.229080,47.040840,45.873706
18,0.181819,6.078129,48.810604,47.548665,46.243766,47.057786,45.887316
18,0.181819,6.163736,48.831352,47.566730,46.258445,47.074757,45.900904
18,0.181819,6.249344,48.852210,47.584845,46.273118,47.091759,45.914474
18,0.181819,6.334951,48.872198,47.602168,46.287072,47.107972,45.927363
18,0.181819,6.420559,48.889921,47.617508,46.299309,47.122247,45.938647
18,0.181819,6.506166,48.907697,47.632860,46.311520,47.136520,45.949897
18,0.181819,6.591773,48.925531,47.648227,46.323707,47.150792,45.961116
18,0.181819,6.677381,48.943427,47.663613,46.335873,47.165066,45.972306
18,0.181819,6.762988,48.961389,47.679019,46.348019,47.179345,45.983466
18,0.181819,6.848596,48.979421,47.694450,46.360147,47.193631,45.994601
18,0.181819,6.934203,48.997529,47.709906,46.372259,47.207927,46.005710
18,0.181819,7.019811,49.015715,47.725393,46.384357,47.222235,46.016795
18,0.181819,7.105418,49.033648,47.740874,46.396867,47.236679,46.028428
18,0.181819,7.191026,49.050880,47.756302,46.410353,47.251428,46.041360
18,0.181819,7.276633,49.068180,47.771766,46.423846,47.266201,46.054293
18,0.181819,7.362240,49.085553,47.787269,46.437349,47.281001,46.067227
18,0.181819,7.447848,49.103003,47.802813,46.450862,47.295832,46.080165
18,0.181819,7.533455,49.120534,47.818401,46.464388,47.310695,46.093109
18,0.181819,7.619063,49.138149,47.834036,46.477929,47.325593,46.106060
18,0.181819,7.704670,49.155854,47.849722,46.491487,47.340528,46.119020
18,0.181819,7.790278,49.173651,47.865460,46.505064,47.355502,46.131990
18,0.181819,7.875885,49.191545,47.881253,46.518662,47.370520,46.144973
18,0.181819,7.961492,49.208968,47.896471,46.531549,47.384906,46.157207
18,0.181819,8.047100,49.224341,47.909371,46.541727,47.396815,46.166611
18,0.181819,8.132707,49.239768,47.922288,46.551891,47.408727,46.175996
18,0.181819,8.218315,49.255253,47.935222,46.562044,47.420644,46.185364
18,0.181819,8.303922,49.270798,47.948176,46.572185,47.432568,46.194714
18,0.181819,8.389530,49.286406,47.961151,46.582317,47.444501,46.204049
18,0.181819,8.475137,49.302079,47.974149,46.592440,47.456442,46.213368
19,0.191920,0.000001,39.734931,39.958439,40.119856,39.995279,40.256652
19,0.191920,0.084621,43.003591,42.691775,42.204512,42.450540,42.209570
19,0.191920,0.169240,43.874540,43.357077,42.704144,43.025191,42.709069
19,0.191920,0.253860,44.461777,43.769457,43.012305,43.381013,43.008857
19,0.191920,0.338479,44.889763,44.084791,43.256054,43.664024,43.233358
19,0.191920,0.423099,45.208022,44.327461,43.454168,43.890708,43.418020
19,0.191920,0.507718,45.473098,44.546962,43.638491,44.103314,43.577581
19,0.191920,0.592338,45.704306,44.744475,43.799122,44.295544,43.711965
19,0.191920,0.676957,45.903077,44.912900,43.943632,44.464500,43.832904
19,0.191920,0.761577,46.074525,45.064864,44.076159,44.618153,43.945727
19,0.191920,0.846196,46.226651,45.204266,44.199709,44.760990,44.049332
